# lon[degrees] lat[degrees] depth[m] strike[degrees] dip[degrees] length[m] width[m] left-lateral[m] thrust[m] tensile[m]
-84.9244 42.8745 -24041.6306 70.0000 45.0000 3333.3333 2000.0000 0.2698 0.0000 0.0000
-84.9304 42.8864 -22627.4170 70.0000 45.0000 3333.3333 2000.0000 0.2764 0.0000 0.0000
-84.9365 42.8983 -21213.2034 70.0000 45.0000 3333.3333 2000.0000 0.2798 0.0000 0.0000
-84.9425 42.9103 -19798.9899 70.0000 45.0000 3333.3333 2000.0000 0.2798 0.0000 0.0000
-84.9486 42.9222 -18384.7763 70.0000 45.0000 3333.3333 2000.0000 0.2764 0.0000 0.0000
-84.9546 42.9341 -16970.5627 70.0000 45.0000 3333.3333 2000.0000 0.2698 0.0000 0.0000
-84.9607 42.9460 -15556.3492 70.0000 45.0000 3333.3333 2000.0000 0.2604 0.0000 0.0000
-84.9667 42.9580 -14142.1356 70.0000 45.0000 3333.3333 2000.0000 0.2489 0.0000 0.0000
-84.9728 42.9699 -12727.9221 70.0000 45.0000 3333.3333 2000.0000 0.2358 0.0000 0.0000
-84.9788 42.9818 -11313.7085 70.0000 45.0000 3333.3333 2000.0000 0.2219 0.0000 0.0000
-84.9849 42.9937 -9899.4949 70.0000 45.0000 3333.3333 2000.0000 0.2076 0.0000 0.0000
-84.9909 43.0057 -8485.2814 70.0000 45.0000 3333.3333 2000.0000 0.1933 0.0000 0.0000
-84.9970 43.0176 -7071.0678 70.0000 45.0000 3333.3333 2000.0000 0.1794 0.0000 0.0000
-85.0031 43.0295 -5656.8542 70.0000 45.0000 3333.3333 2000.0000 0.1662 0.0000 0.0000
-85.0091 43.0415 -4242.6407 70.0000 45.0000 3333.3333 2000.0000 0.1537 0.0000 0.0000
-85.0152 43.0534 -2828.4271 70.0000 45.0000 3333.3333 2000.0000 0.1420 0.0000 0.0000
-85.0213 43.0653 -1414.2136 70.0000 45.0000 3333.3333 2000.0000 0.1313 0.0000 0.0000
-85.0274 43.0772 0.0000 70.0000 45.0000 3333.3333 2000.0000 0.1214 0.0000 0.0000
-84.8140 42.7417 -41012.1933 70.0000 45.0000 3333.3333 2000.0000 0.1249 0.0000 0.0000
-84.8200 42.7536 -39597.9797 70.0000 45.0000 3333.3333 2000.0000 0.1354 0.0000 0.0000
-84.8260 42.7656 -38183.7662 70.0000 45.0000 3333.3333 2000.0000 0.1469 0.0000 0.0000
-84.8320 42.7775 -36769.5526 70.0000 45.0000 3333.3333 2000.0000 0.1594 0.0000 0.0000
-84.8380 42.7894 -35355.3391 70.0000 45.0000 3333.3333 2000.0000 0.1729 0.0000 0.0000
-84.8440 42.8014 -33941.1255 70.0000 45.0000 3333.3333 2000.0000 0.1873 0.0000 0.0000
-84.8500 42.8133 -32526.9119 70.0000 45.0000 3333.3333 2000.0000 0.2024 0.0000 0.0000
-84.8560 42.8253 -31112.6984 70.0000 45.0000 3333.3333 2000.0000 0.2181 0.0000 0.0000
-84.8621 42.8372 -29698.4848 70.0000 45.0000 3333.3333 2000.0000 0.2340 0.0000 0.0000
-84.8681 42.8491 -28284.2712 70.0000 45.0000 3333.3333 2000.0000 0.2496 0.0000 0.0000
-84.8741 42.8611 -26870.0577 70.0000 45.0000 3333.3333 2000.0000 0.2642 0.0000 0.0000
-84.8801 42.8730 -25455.8441 70.0000 45.0000 3333.3333 2000.0000 0.2772 0.0000 0.0000
-84.8862 42.8849 -24041.6306 70.0000 45.0000 3333.3333 2000.0000 0.2879 0.0000 0.0000
-84.8922 42.8969 -22627.4170 70.0000 45.0000 3333.3333 2000.0000 0.2954 0.0000 0.0000
-84.8982 42.9088 -21213.2034 70.0000 45.0000 3333.3333 2000.0000 0.2994 0.0000 0.0000
-84.9043 42.9207 -19798.9899 70.0000 45.0000 3333.3333 2000.0000 0.2994 0.0000 0.0000
-84.9103 42.9326 -18384.7763 70.0000 45.0000 3333.3333 2000.0000 0.2954 0.0000 0.0000
-84.9163 42.9446 -16970.5627 70.0000 45.0000 3333.3333 2000.0000 0.2879 0.0000 0.0000
-84.9224 42.9565 -15556.3492 70.0000 45.0000 3333.3333 2000.0000 0.2772 0.0000 0.0000
-84.9284 42.9684 -14142.1356 70.0000 45.0000 3333.3333 2000.0000 0.2642 0.0000 0.0000
-84.9345 42.9804 -12727.9221 70.0000 45.0000 3333.3333 2000.0000 0.2496 0.0000 0.0000
-84.9405 42.9923 -11313.7085 70.0000 45.0000 3333.3333 2000.0000 0.2340 0.0000 0.0000
-84.9466 43.0042 -9899.4949 70.0000 45.0000 3333.3333 2000.0000 0.2181 0.0000 0.0000
-84.9526 43.0162 -8485.2814 70.0000 45.0000 3333.3333 2000.0000 0.2024 0.0000 0.0000
-84.9587 43.0281 -7071.0678 70.0000 45.0000 3333.3333 2000.0000 0.1873 0.0000 0.0000
-84.9648 43.0400 -5656.8542 70.0000 45.0000 3333.3333 2000.0000 0.1729 0.0000 0.0000
-84.9708 43.0519 -4242.6407 70.0000 45.0000 3333.3333 2000.0000 0.1594 0.0000 0.0000
-84.9769 43.0639 -2828.4271 70.0000 45.0000 3333.3333 2000.0000 0.1469 0.0000 0.0000
-84.9829 43.0758 -1414.2136 70.0000 45.0000 3333.3333 2000.0000 0.1354 0.0000 0.0000
-84.9890 43.0877 0.0000 70.0000 45.0000 3333.3333 2000.0000 0.1249 0.0000 0.0000
-84.7758 42.7521 -41012.1933 70.0000 45.0000 3333.3333 2000.0000 0.1285 0.0000 0.0000
-84.7818 42.7641 -39597.9797 70.0000 45.0000 3333.3333 2000.0000 0.1396 0.0000 0.0000
-84.7878 42.7760 -38183.7662 70.0000 45.0000 3333.3333 2000.0000 0.1519 0.0000 0.0000
-84.7938 42.7879 -36769.5526 70.0000 45.0000 3333.3333 2000.0000 0.1653 0.0000 0.0000
-84.7998 42.7999 -35355.3391 70.0000 45.0000 3333.3333 2000.0000 0.1798 0.0000 0.0000
-84.8058 42.8118 -33941.1255 70.0000 45.0000 3333.3333 2000.0000 0.1954 0.0000 0.0000
-84.8118 42.8238 -32526.9119 70.0000 45.0000 3333.3333 2000.0000 0.2120 0.0000 0.0000
-84.8178 42.8357 -31112.6984 70.0000 45.0000 3333.3333 2000.0000 0.2292 0.0000 0.0000
-84.8238 42.8476 -29698.4848 70.0000 45.0000 3333.3333 2000.0000 0.2468 0.0000 0.0000
-84.8298 42.8596 -28284.2712 70.0000 45.0000 3333.3333 2000.0000 0.2642 0.0000 0.0000
-84.8359 42.8715 -26870.0577 70.0000 45.0000 3333.3333 2000.0000 0.2807 0.0000 0.0000
-84.8419 42.8834 -25455.8441 70.0000 45.0000 3333.3333 2000.0000 0.2954 0.0000 0.0000
-84.8479 42.8954 -24041.6306 70.0000 45.0000 3333.3333 2000.0000 0.3076 0.0000 0.0000
-84.8539 42.9073 -22627.4170 70.0000 45.0000 3333.3333 2000.0000 0.3162 0.0000 0.0000
-84.8600 42.9192 -21213.2034 70.0000 45.0000 3333.3333 2000.0000 0.3207 0.0000 0.0000
-84.8660 42.9312 -19798.9899 70.0000 45.0000 3333.3333 2000.0000 0.3207 0.0000 0.0000
-84.8720 42.9431 -18384.7763 70.0000 45.0000 3333.3333 2000.0000 0.3162 0.0000 0.0000
-84.8781 42.9550 -16970.5627 70.0000 45.0000 3333.3333 2000.0000 0.3076 0.0000 0.0000
-84.8841 42.9670 -15556.3492 70.0000 45.0000 3333.3333 2000.0000 0.2954 0.0000 0.0000
-84.8901 42.9789 -14142.1356 70.0000 45.0000 3333.3333 2000.0000 0.2807 0.0000 0.0000
-84.8962 42.9908 -12727.9221 70.0000 45.0000 3333.3333 2000.0000 0.2642 0.0000 0.0000
-84.9022 43.0028 -11313.7085 70.0000 45.0000 3333.3333 2000.0000 0.2468 0.0000 0.0000
-84.9083 43.0147 -9899.4949 70.0000 45.0000 3333.3333 2000.0000 0.2292 0.0000 0.0000
-84.9143 43.0266 -8485.2814 70.0000 45.0000 3333.3333 2000.0000 0.2120 0.0000 0.0000
-84.9204 43.0386 -7071.0678 70.0000 45.0000 3333.3333 2000.0000 0.1954 0.0000 0.0000
-84.9264 43.0505 -5656.8542 70.0000 45.0000 3333.3333 2000.0000 0.1798 0.0000 0.0000
-84.9325 43.0624 -4242.6407 70.0000 45.0000 3333.3333 2000.0000 0.1653 0.0000 0.0000
-84.9385 43.0743 -2828.4271 70.0000 45.0000 3333.3333 2000.0000 0.1519 0.0000 0.0000
-84.9446 43.0863 -1414.2136 70.0000 45.0000 3333.3333 2000.0000 0.1396 0.0000 0.0000
-84.9507 43.0982 0.0000 70.0000 45.0000 3333.3333 2000.0000 0.1285 0.0000 0.0000
-84.7376 42.7625 -41012.1933 70.0000 45.0000 3333.3333 2000.0000 0.1320 0.0000 0.0000
-84.7436 42.7745 -39597.9797 70.0000 45.0000 3333.3333 2000.0000 0.1439 0.0000 0.0000
-84.7496 42.7864 -38183.7662 70.0000 45.0000 3333.3333 2000.0000 0.1569 0.0000 0.0000
-84.7556 42.7984 -36769.5526 70.0000 45.0000 3333.3333 2000.0000 0.1712 0.0000 0.0000
-84.7616 42.8103 -35355.3391 70.0000 45.0000 3333.3333 2000.0000 0.1869 0.0000 0.0000
-84.7676 42.8222 -33941.1255 70.0000 45.0000 3333.3333 2000.0000 0.2038 0.0000 0.0000
-84.7736 42.8342 -32526.9119 70.0000 45.0000 3333.3333 2000.0000 0.2219 0.0000 0.0000
-84.7796 42.8461 -31112.6984 70.0000 45.0000 3333.3333 2000.0000 0.2409 0.0000 0.0000
-84.7856 42.8581 -29698.4848 70.0000 45.0000 3333.3333 2000.0000 0.2604 0.0000 0.0000
-84.7916 42.8700 -28284.2712 70.0000 45.0000 3333.3333 2000.0000 0.2798 0.0000 0.0000
-84.7976 42.8819 -26870.0577 70.0000 45.0000 3333.3333 2000.0000 0.2984 0.0000 0.0000
-84.8036 42.8939 -25455.8441 70.0000 45.0000 3333.3333 2000.0000 0.3151 0.0000 0.0000
-84.8096 42.9058 -24041.6306 70.0000 45.0000 3333.3333 2000.0000 0.3289 0.0000 0.0000
-84.8157 42.9177 -22627.4170 70.0000 45.0000 3333.3333 2000.0000 0.3388 0.0000 0.0000
-84.8217 42.9297 -21213.2034 70.0000 45.0000 3333.3333 2000.0000 0.3440 0.0000 0.0000
-84.8277 42.9416 -19798.9899 70.0000 45.0000 3333.3333 2000.0000 0.3440 0.0000 0.0000
-84.8337 42.9535 -18384.7763 70.0000 45.0000 3333.3333 2000.0000 0.3388 0.0000 0.0000
-84.8398 42.9655 -16970.5627 70.0000 45.0000 3333.3333 2000.0000 0.3289 0.0000 0.0000
-84.8458 42.9774 -15556.3492 70.0000 45.0000 3333.3333 2000.0000 0.3151 0.0000 0.0000
-84.8518 42.9893 -14142.1356 70.0000 45.0000 3333.3333 2000.0000 0.2984 0.0000 0.0000
-84.8579 43.0013 -12727.9221 70.0000 45.0000 3333.3333 2000.0000 0.2798 0.0000 0.0000
-84.8639 43.0132 -11313.7085 70.0000 45.0000 3333.3333 2000.0000 0.2604 0.0000 0.0000
-84.8699 43.0251 -9899.4949 70.0000 45.0000 3333.3333 2000.0000 0.2409 0.0000 0.0000
-84.8760 43.0371 -8485.2814 70.0000 45.0000 3333.3333 2000.0000 0.2219 0.0000 0.0000
-84.8820 43.0490 -7071.0678 70.0000 45.0000 3333.3333 2000.0000 0.2038 0.0000 0.0000
-84.8881 43.0609 -5656.8542 70.0000 45.0000 3333.3333 2000.0000 0.1869 0.0000 0.0000
-84.8941 43.0729 -4242.6407 70.0000 45.0000 3333.3333 2000.0000 0.1712 0.0000 0.0000
-84.9002 43.0848 -2828.4271 70.0000 45.0000 3333.3333 2000.0000 0.1569 0.0000 0.0000
-84.9062 43.0967 -1414.2136 70.0000 45.0000 3333.3333 2000.0000 0.1439 0.0000 0.0000
-84.9123 43.1087 0.0000 70.0000 45.0000 3333.3333 2000.0000 0.1320 0.0000 0.0000
-84.6994 42.7729 -41012.1933 70.0000 45.0000 3333.3333 2000.0000 0.1356 0.0000 0.0000
-84.7054 42.7849 -39597.9797 70.0000 45.0000 3333.3333 2000.0000 0.1481 0.0000 0.0000
-84.7114 42.7968 -38183.7662 70.0000 45.0000 3333.3333 2000.0000 0.1620 0.0000 0.0000
-84.7174 42.8088 -36769.5526 70.0000 45.0000 3333.3333 2000.0000 0.1773 0.0000 0.0000
-84.7233 42.8207 -35355.3391 70.0000 45.0000 3333.3333 2000.0000 0.1941 0.0000 0.0000
-84.7293 42.8326 -33941.1255 70.0000 45.0000 3333.3333 2000.0000 0.2125 0.0000 0.0000
-84.7353 42.8446 -32526.9119 70.0000 45.0000 3333.3333 2000.0000 0.2322 0.0000 0.0000
-84.7413 42.8565 -31112.6984 70.0000 45.0000 3333.3333 2000.0000 0.2531 0.0000 0.0000
-84.7473 42.8685 -29698.4848 70.0000 45.0000 3333.3333 2000.0000 0.2747 0.0000 0.0000
-84.7533 42.8804 -28284.2712 70.0000 45.0000 3333.3333 2000.0000 0.2964 0.0000 0.0000
-84.7593 42.8923 -26870.0577 70.0000 45.0000 3333.3333 2000.0000 0.3173 0.0000 0.0000
-84.7654 42.9043 -25455.8441 70.0000 45.0000 3333.3333 2000.0000 0.3363 0.0000 0.0000
-84.7714 42.9162 -24041.6306 70.0000 45.0000 3333.3333 2000.0000 0.3521 0.0000 0.0000
-84.7774 42.9282 -22627.4170 70.0000 45.0000 3333.3333 2000.0000 0.3635 0.0000 0.0000
-84.7834 42.9401 -21213.2034 70.0000 45.0000 3333.3333 2000.0000 0.3694 0.0000 0.0000
-84.7894 42.9520 -19798.9899 70.0000 45.0000 3333.3333 2000.0000 0.3694 0.0000 0.0000
-84.7954 42.9640 -18384.7763 70.0000 45.0000 3333.3333 2000.0000 0.3635 0.0000 0.0000
-84.8014 42.9759 -16970.5627 70.0000 45.0000 3333.3333 2000.0000 0.3521 0.0000 0.0000
-84.8075 42.9878 -15556.3492 70.0000 45.0000 3333.3333 2000.0000 0.3363 0.0000 0.0000
-84.8135 42.9998 -14142.1356 70.0000 45.0000 3333.3333 2000.0000 0.3173 0.0000 0.0000
-84.8195 43.0117 -12727.9221 70.0000 45.0000 3333.3333 2000.0000 0.2964 0.0000 0.0000
-84.8256 43.0237 -11313.7085 70.0000 45.0000 3333.3333 2000.0000 0.2747 0.0000 0.0000
-84.8316 43.0356 -9899.4949 70.0000 45.0000 3333.3333 2000.0000 0.2531 0.0000 0.0000
-84.8376 43.0475 -8485.2814 70.0000 45.0000 3333.3333 2000.0000 0.2322 0.0000 0.0000
-84.8437 43.0595 -7071.0678 70.0000 45.0000 3333.3333 2000.0000 0.2125 0.0000 0.0000
-84.8497 43.0714 -5656.8542 70.0000 45.0000 3333.3333 2000.0000 0.1941 0.0000 0.0000
-84.8557 43.0833 -4242.6407 70.0000 45.0000 3333.3333 2000.0000 0.1773 0.0000 0.0000
-84.8618 43.0953 -2828.4271 70.0000 45.0000 3333.3333 2000.0000 0.1620 0.0000 0.0000
-84.8678 43.1072 -1414.2136 70.0000 45.0000 3333.3333 2000.0000 0.1481 0.0000 0.0000
-84.8739 43.1191 0.0000 70.0000 45.0000 3333.3333 2000.0000 0.1356 0.0000 0.0000
-84.6612 42.7833 -41012.1933 70.0000 45.0000 3333.3333 2000.0000 0.1392 0.0000 0.0000
-84.6672 42.7953 -39597.9797 70.0000 45.0000 3333.3333 2000.0000 0.1524 0.0000 0.0000
-84.6731 42.8072 -38183.7662 70.0000 45.0000 3333.3333 2000.0000 0.1671 0.0000 0.0000
-84.6791 42.8191 -36769.5526 70.0000 45.0000 3333.3333 2000.0000 0.1834 0.0000 0.0000
-84.6851 42.8311 -35355.3391 70.0000 45.0000 3333.3333 2000.0000 0.2015 0.0000 0.0000
-84.6911 42.8430 -33941.1255 70.0000 45.0000 3333.3333 2000.0000 0.2213 0.0000 0.0000
-84.6971 42.8550 -32526.9119 70.0000 45.0000 3333.3333 2000.0000 0.2428 0.0000 0.0000
-84.7031 42.8669 -31112.6984 70.0000 45.0000 3333.3333 2000.0000 0.2658 0.0000 0.0000
-84.7091 42.8789 -29698.4848 70.0000 45.0000 3333.3333 2000.0000 0.2897 0.0000 0.0000
-84.7151 42.8908 -28284.2712 70.0000 45.0000 3333.3333 2000.0000 0.3140 0.0000 0.0000
-84.7211 42.9027 -26870.0577 70.0000 45.0000 3333.3333 2000.0000 0.3376 0.0000 0.0000
-84.7271 42.9147 -25455.8441 70.0000 45.0000 3333.3333 2000.0000 0.3591 0.0000 0.0000
-84.7331 42.9266 -24041.6306 70.0000 45.0000 3333.3333 2000.0000 0.3772 0.0000 0.0000
-84.7391 42.9386 -22627.4170 70.0000 45.0000 3333.3333 2000.0000 0.3902 0.0000 0.0000
-84.7451 42.9505 -21213.2034 70.0000 45.0000 3333.3333 2000.0000 0.3971 0.0000 0.0000
-84.7511 42.9624 -19798.9899 70.0000 45.0000 3333.3333 2000.0000 0.3971 0.0000 0.0000
-84.7571 42.9744 -18384.7763 70.0000 45.0000 3333.3333 2000.0000 0.3902 0.0000 0.0000
-84.7631 42.9863 -16970.5627 70.0000 45.0000 3333.3333 2000.0000 0.3772 0.0000 0.0000
-84.7691 42.9983 -15556.3492 70.0000 45.0000 3333.3333 2000.0000 0.3591 0.0000 0.0000
-84.7752 43.0102 -14142.1356 70.0000 45.0000 3333.3333 2000.0000 0.3376 0.0000 0.0000
-84.7812 43.0221 -12727.9221 70.0000 45.0000 3333.3333 2000.0000 0.3140 0.0000 0.0000
-84.7872 43.0341 -11313.7085 70.0000 45.0000 3333.3333 2000.0000 0.2897 0.0000 0.0000
-84.7932 43.0460 -9899.4949 70.0000 45.0000 3333.3333 2000.0000 0.2658 0.0000 0.0000
-84.7993 43.0580 -8485.2814 70.0000 45.0000 3333.3333 2000.0000 0.2428 0.0000 0.0000
-84.8053 43.0699 -7071.0678 70.0000 45.0000 3333.3333 2000.0000 0.2213 0.0000 0.0000
-84.8113 43.0818 -5656.8542 70.0000 45.0000 3333.3333 2000.0000 0.2015 0.0000 0.0000
-84.8174 43.0938 -4242.6407 70.0000 45.0000 3333.3333 2000.0000 0.1834 0.0000 0.0000
-84.8234 43.1057 -2828.4271 70.0000 45.0000 3333.3333 2000.0000 0.1671 0.0000 0.0000
-84.8294 43.1176 -1414.2136 70.0000 45.0000 3333.3333 2000.0000 0.1524 0.0000 0.0000
-84.8355 43.1296 0.0000 70.0000 45.0000 3333.3333 2000.0000 0.1392 0.0000 0.0000
-84.6229 42.7937 -41012.1933 70.0000 45.0000 3333.3333 2000.0000 0.1427 0.0000 0.0000
-84.6289 42.8056 -39597.9797 70.0000 45.0000 3333.3333 2000.0000 0.1566 0.0000 0.0000
-84.6349 42.8176 -38183.7662 70.0000 45.0000 3333.3333 2000.0000 0.1722 0.0000 0.0000
-84.6409 42.8295 -36769.5526 70.0000 45.0000 3333.3333 2000.0000 0.1896 0.0000 0.0000
-84.6468 42.8415 -35355.3391 70.0000 45.0000 3333.3333 2000.0000 0.2090 0.0000 0.0000
-84.6528 42.8534 -33941.1255 70.0000 45.0000 3333.3333 2000.0000 0.2304 0.0000 0.0000
-84.6588 42.8654 -32526.9119 70.0000 45.0000 3333.3333 2000.0000 0.2538 0.0000 0.0000
-84.6648 42.8773 -31112.6984 70.0000 45.0000 3333.3333 2000.0000 0.2790 0.0000 0.0000
-84.6708 42.8892 -29698.4848 70.0000 45.0000 3333.3333 2000.0000 0.3055 0.0000 0.0000
-84.6768 42.9012 -28284.2712 70.0000 45.0000 3333.3333 2000.0000 0.3326 0.0000 0.0000
-84.6828 42.9131 -26870.0577 70.0000 45.0000 3333.3333 2000.0000 0.3591 0.0000 0.0000
-84.6888 42.9251 -25455.8441 70.0000 45.0000 3333.3333 2000.0000 0.3836 0.0000 0.0000
-84.6948 42.9370 -24041.6306 70.0000 45.0000 3333.3333 2000.0000 0.4043 0.0000 0.0000
-84.7008 42.9490 -22627.4170 70.0000 45.0000 3333.3333 2000.0000 0.4193 0.0000 0.0000
-84.7068 42.9609 -21213.2034 70.0000 45.0000 3333.3333 2000.0000 0.4273 0.0000 0.0000
-84.7128 42.9728 -19798.9899 70.0000 45.0000 3333.3333 2000.0000 0.4273 0.0000 0.0000
-84.7188 42.9848 -18384.7763 70.0000 45.0000 3333.3333 2000.0000 0.4193 0.0000 0.0000
-84.7248 42.9967 -16970.5627 70.0000 45.0000 3333.3333 2000.0000 0.4043 0.0000 0.0000
-84.7308 43.0087 -15556.3492 70.0000 45.0000 3333.3333 2000.0000 0.3836 0.0000 0.0000
-84.7368 43.0206 -14142.1356 70.0000 45.0000 3333.3333 2000.0000 0.3591 0.0000 0.0000
-84.7428 43.0326 -12727.9221 70.0000 45.0000 3333.3333 2000.0000 0.3326 0.0000 0.0000
-84.7488 43.0445 -11313.7085 70.0000 45.0000 3333.3333 2000.0000 0.3055 0.0000 0.0000
-84.7549 43.0564 -9899.4949 70.0000 45.0000 3333.3333 2000.0000 0.2790 0.0000 0.0000
-84.7609 43.0684 -8485.2814 70.0000 45.0000 3333.3333 2000.0000 0.2538 0.0000 0.0000
-84.7669 43.0803 -7071.0678 70.0000 45.0000 3333.3333 2000.0000 0.2304 0.0000 0.0000
-84.7729 43.0922 -5656.8542 70.0000 45.0000 3333.3333 2000.0000 0.2090 0.0000 0.0000
-84.7790 43.1042 -4242.6407 70.0000 45.0000 3333.3333 2000.0000 0.1896 0.0000 0.0000
-84.7850 43.1161 -2828.4271 70.0000 45.0000 3333.3333 2000.0000 0.1722 0.0000 0.0000
-84.7910 43.1281 -1414.2136 70.0000 45.0000 3333.3333 2000.0000 0.1566 0.0000 0.0000
-84.7971 43.1400 0.0000 70.0000 45.0000 3333.3333 2000.0000 0.1427 0.0000 0.0000
-84.5847 42.8040 -41012.1933 70.0000 45.0000 3333.3333 2000.0000 0.1462 0.0000 0.0000
-84.5907 42.8160 -39597.9797 70.0000 45.0000 3333.3333 2000.0000 0.1608 0.0000 0.0000
-84.5966 42.8279 -38183.7662 70.0000 45.0000 3333.3333 2000.0000 0.1773 0.0000 0.0000
-84.6026 42.8399 -36769.5526 70.0000 45.0000 3333.3333 2000.0000 0.1958 0.0000 0.0000
-84.6086 42.8518 -35355.3391 70.0000 45.0000 3333.3333 2000.0000 0.2165 0.0000 0.0000
-84.6146 42.8638 -33941.1255 70.0000 45.0000 3333.3333 2000.0000 0.2396 0.0000 0.0000
-84.6205 42.8757 -32526.9119 70.0000 45.0000 3333.3333 2000.0000 0.2650 0.0000 0.0000
-84.6265 42.8877 -31112.6984 70.0000 45.0000 3333.3333 2000.0000 0.2926 0.0000 0.0000
-84.6325 42.8996 -29698.4848 70.0000 45.0000 3333.3333 2000.0000 0.3219 0.0000 0.0000
-84.6385 42.9116 -28284.2712 70.0000 45.0000 3333.3333 2000.0000 0.3521 0.0000 0.0000
-84.6445 42.9235 -26870.0577 70.0000 45.0000 3333.3333 2000.0000 0.3820 0.0000 0.0000
-84.6505 42.9355 -25455.8441 70.0000 45.0000 3333.3333 2000.0000 0.4098 0.0000 0.0000
-84.6564 42.9474 -24041.6306 70.0000 45.0000 3333.3333 2000.0000 0.4335 0.0000 0.0000
-84.6624 42.9593 -22627.4170 70.0000 45.0000 3333.3333 2000.0000 0.4508 0.0000 0.0000
-84.6684 42.9713 -21213.2034 70.0000 45.0000 3333.3333 2000.0000 0.4601 0.0000 0.0000
-84.6744 42.9832 -19798.9899 70.0000 45.0000 3333.3333 2000.0000 0.4601 0.0000 0.0000
-84.6804 42.9952 -18384.7763 70.0000 45.0000 3333.3333 2000.0000 0.4508 0.0000 0.0000
-84.6864 43.0071 -16970.5627 70.0000 45.0000 3333.3333 2000.0000 0.4335 0.0000 0.0000
-84.6924 43.0191 -15556.3492 70.0000 45.0000 3333.3333 2000.0000 0.4098 0.0000 0.0000
-84.6984 43.0310 -14142.1356 70.0000 45.0000 3333.3333 2000.0000 0.3820 0.0000 0.0000
-84.7045 43.0430 -12727.9221 70.0000 45.0000 3333.3333 2000.0000 0.3521 0.0000 0.0000
-84.7105 43.0549 -11313.7085 70.0000 45.0000 3333.3333 2000.0000 0.3219 0.0000 0.0000
-84.7165 43.0668 -9899.4949 70.0000 45.0000 3333.3333 2000.0000 0.2926 0.0000 0.0000
-84.7225 43.0788 -8485.2814 70.0000 45.0000 3333.3333 2000.0000 0.2650 0.0000 0.0000
-84.7285 43.0907 -7071.0678 70.0000 45.0000 3333.3333 2000.0000 0.2396 0.0000 0.0000
-84.7345 43.1027 -5656.8542 70.0000 45.0000 3333.3333 2000.0000 0.2165 0.0000 0.0000
-84.7406 43.1146 -4242.6407 70.0000 45.0000 3333.3333 2000.0000 0.1958 0.0000 0.0000
-84.7466 43.1265 -2828.4271 70.0000 45.0000 3333.3333 2000.0000 0.1773 0.0000 0.0000
-84.7526 43.1385 -1414.2136 70.0000 45.0000 3333.3333 2000.0000 0.1608 0.0000 0.0000
-84.7587 43.1504 0.0000 70.0000 45.0000 3333.3333 2000.0000 0.1462 0.0000 0.0000
-84.5465 42.8144 -41012.1933 70.0000 45.0000 3333.3333 2000.0000 0.1496 0.0000 0.0000
-84.5524 42.8263 -39597.9797 70.0000 45.0000 3333.3333 2000.0000 0.1649 0.0000 0.0000
-84.5584 42.8383 -38183.7662 70.0000 45.0000 3333.3333 2000.0000 0.1823 0.0000 0.0000
-84.5643 42.8502 -36769.5526 70.0000 45.0000 3333.3333 2000.0000 0.2020 0.0000 0.0000
-84.5703 42.8622 -35355.3391 70.0000 45.0000 3333.3333 2000.0000 0.2241 0.0000 0.0000
-84.5763 42.8741 -33941.1255 70.0000 45.0000 3333.3333 2000.0000 0.2489 0.0000 0.0000
-84.5822 42.8861 -32526.9119 70.0000 45.0000 3333.3333 2000.0000 0.2764 0.0000 0.0000
-84.5882 42.8980 -31112.6984 70.0000 45.0000 3333.3333 2000.0000 0.3065 0.0000 0.0000
-84.5942 42.9100 -29698.4848 70.0000 45.0000 3333.3333 2000.0000 0.3388 0.0000 0.0000
-84.6002 42.9219 -28284.2712 70.0000 45.0000 3333.3333 2000.0000 0.3725 0.0000 0.0000
-84.6061 42.9339 -26870.0577 70.0000 45.0000 3333.3333 2000.0000 0.4061 0.0000 0.0000
-84.6121 42.9458 -25455.8441 70.0000 45.0000 3333.3333 2000.0000 0.4377 0.0000 0.0000
-84.6181 42.9578 -24041.6306 70.0000 45.0000 3333.3333 2000.0000 0.4648 0.0000 0.0000
-84.6241 42.9697 -22627.4170 70.0000 45.0000 3333.3333 2000.0000 0.4848 0.0000 0.0000
-84.6301 42.9817 -21213.2034 70.0000 45.0000 3333.3333 2000.0000 0.4955 0.0000 0.0000
-84.6361 42.9936 -19798.9899 70.0000 45.0000 3333.3333 2000.0000 0.4955 0.0000 0.0000
-84.6421 43.0056 -18384.7763 70.0000 45.0000 3333.3333 2000.0000 0.4848 0.0000 0.0000
-84.6481 43.0175 -16970.5627 70.0000 45.0000 3333.3333 2000.0000 0.4648 0.0000 0.0000
-84.6541 43.0294 -15556.3492 70.0000 45.0000 3333.3333 2000.0000 0.4377 0.0000 0.0000
-84.6601 43.0414 -14142.1356 70.0000 45.0000 3333.3333 2000.0000 0.4061 0.0000 0.0000
-84.6661 43.0533 -12727.9221 70.0000 45.0000 3333.3333 2000.0000 0.3725 0.0000 0.0000
-84.6721 43.0653 -11313.7085 70.0000 45.0000 3333.3333 2000.0000 0.3388 0.0000 0.0000
-84.6781 43.0772 -9899.4949 70.0000 45.0000 3333.3333 2000.0000 0.3065 0.0000 0.0000
-84.6841 43.0892 -8485.2814 70.0000 45.0000 3333.3333 2000.0000 0.2764 0.0000 0.0000
-84.6901 43.1011 -7071.0678 70.0000 45.0000 3333.3333 2000.0000 0.2489 0.0000 0.0000
