# lon[degrees] lat[degrees] depth[m] strike[degrees] dip[degrees] length[m] width[m] left-lateral[m] thrust[m] tensile[m]
-84.9207 42.8711 -24041.6306 70.0000 45.0000 3333.3333 2000.0000 0.2698 0.0000 0.0000
-84.9268 42.8830 -22627.4170 70.0000 45.0000 3333.3333 2000.0000 0.2764 0.0000 0.0000
-84.9330 42.8949 -21213.2034 70.0000 45.0000 3333.3333 2000.0000 0.2798 0.0000 0.0000
-84.9391 42.9068 -19798.9899 70.0000 45.0000 3333.3333 2000.0000 0.2798 0.0000 0.0000
-84.9452 42.9187 -18384.7763 70.0000 45.0000 3333.3333 2000.0000 0.2764 0.0000 0.0000
-84.9514 42.9306 -16970.5627 70.0000 45.0000 3333.3333 2000.0000 0.2698 0.0000 0.0000
-84.9575 42.9425 -15556.3492 70.0000 45.0000 3333.3333 2000.0000 0.2604 0.0000 0.0000
-84.9637 42.9544 -14142.1356 70.0000 45.0000 3333.3333 2000.0000 0.2489 0.0000 0.0000
-84.9698 42.9663 -12727.9221 70.0000 45.0000 3333.3333 2000.0000 0.2358 0.0000 0.0000
-84.9760 42.9782 -11313.7085 70.0000 45.0000 3333.3333 2000.0000 0.2219 0.0000 0.0000
-84.9822 42.9901 -9899.4949 70.0000 45.0000 3333.3333 2000.0000 0.2076 0.0000 0.0000
-84.9883 43.0020 -8485.2814 70.0000 45.0000 3333.3333 2000.0000 0.1933 0.0000 0.0000
-84.9945 43.0139 -7071.0678 70.0000 45.0000 3333.3333 2000.0000 0.1794 0.0000 0.0000
-85.0007 43.0258 -5656.8542 70.0000 45.0000 3333.3333 2000.0000 0.1662 0.0000 0.0000
-85.0068 43.0377 -4242.6407 70.0000 45.0000 3333.3333 2000.0000 0.1537 0.0000 0.0000
-85.0130 43.0496 -2828.4271 70.0000 45.0000 3333.3333 2000.0000 0.1420 0.0000 0.0000
-85.0192 43.0615 -1414.2136 70.0000 45.0000 3333.3333 2000.0000 0.1313 0.0000 0.0000
-85.0254 43.0734 0.0000 70.0000 45.0000 3333.3333 2000.0000 0.1214 0.0000 0.0000
-84.8091 42.7389 -41012.1933 70.0000 45.0000 3333.3333 2000.0000 0.1249 0.0000 0.0000
-84.8152 42.7508 -39597.9797 70.0000 45.0000 3333.3333 2000.0000 0.1354 0.0000 0.0000
-84.8213 42.7627 -38183.7662 70.0000 45.0000 3333.3333 2000.0000 0.1469 0.0000 0.0000
-84.8274 42.7746 -36769.5526 70.0000 45.0000 3333.3333 2000.0000 0.1594 0.0000 0.0000
-84.8336 42.7865 -35355.3391 70.0000 45.0000 3333.3333 2000.0000 0.1729 0.0000 0.0000
-84.8397 42.7984 -33941.1255 70.0000 45.0000 3333.3333 2000.0000 0.1873 0.0000 0.0000
-84.8458 42.8103 -32526.9119 70.0000 45.0000 3333.3333 2000.0000 0.2024 0.0000 0.0000
-84.8519 42.8223 -31112.6984 70.0000 45.0000 3333.3333 2000.0000 0.2181 0.0000 0.0000
-84.8580 42.8342 -29698.4848 70.0000 45.0000 3333.3333 2000.0000 0.2340 0.0000 0.0000
-84.8641 42.8461 -28284.2712 70.0000 45.0000 3333.3333 2000.0000 0.2496 0.0000 0.0000
-84.8703 42.8580 -26870.0577 70.0000 45.0000 3333.3333 2000.0000 0.2642 0.0000 0.0000
-84.8764 42.8699 -25455.8441 70.0000 45.0000 3333.3333 2000.0000 0.2772 0.0000 0.0000
-84.8825 42.8818 -24041.6306 70.0000 45.0000 3333.3333 2000.0000 0.2879 0.0000 0.0000
-84.8887 42.8937 -22627.4170 70.0000 45.0000 3333.3333 2000.0000 0.2954 0.0000 0.0000
-84.8948 42.9056 -21213.2034 70.0000 45.0000 3333.3333 2000.0000 0.2994 0.0000 0.0000
-84.9009 42.9175 -19798.9899 70.0000 45.0000 3333.3333 2000.0000 0.2994 0.0000 0.0000
-84.9071 42.9294 -18384.7763 70.0000 45.0000 3333.3333 2000.0000 0.2954 0.0000 0.0000
-84.9132 42.9413 -16970.5627 70.0000 45.0000 3333.3333 2000.0000 0.2879 0.0000 0.0000
-84.9194 42.9532 -15556.3492 70.0000 45.0000 3333.3333 2000.0000 0.2772 0.0000 0.0000
-84.9255 42.9651 -14142.1356 70.0000 45.0000 3333.3333 2000.0000 0.2642 0.0000 0.0000
-84.9317 42.9770 -12727.9221 70.0000 45.0000 3333.3333 2000.0000 0.2496 0.0000 0.0000
-84.9378 42.9889 -11313.7085 70.0000 45.0000 3333.3333 2000.0000 0.2340 0.0000 0.0000
-84.9440 43.0008 -9899.4949 70.0000 45.0000 3333.3333 2000.0000 0.2181 0.0000 0.0000
-84.9501 43.0127 -8485.2814 70.0000 45.0000 3333.3333 2000.0000 0.2024 0.0000 0.0000
-84.9563 43.0246 -7071.0678 70.0000 45.0000 3333.3333 2000.0000 0.1873 0.0000 0.0000
-84.9624 43.0365 -5656.8542 70.0000 45.0000 3333.3333 2000.0000 0.1729 0.0000 0.0000
-84.9686 43.0484 -4242.6407 70.0000 45.0000 3333.3333 2000.0000 0.1594 0.0000 0.0000
-84.9748 43.0603 -2828.4271 70.0000 45.0000 3333.3333 2000.0000 0.1469 0.0000 0.0000
-84.9809 43.0722 -1414.2136 70.0000 45.0000 3333.3333 2000.0000 0.1354 0.0000 0.0000
-84.9871 43.0841 0.0000 70.0000 45.0000 3333.3333 2000.0000 0.1249 0.0000 0.0000
-84.7710 42.7495 -41012.1933 70.0000 45.0000 3333.3333 2000.0000 0.1285 0.0000 0.0000
-84.7771 42.7614 -39597.9797 70.0000 45.0000 3333.3333 2000.0000 0.1396 0.0000 0.0000
-84.7832 42.7733 -38183.7662 70.0000 45.0000 3333.3333 2000.0000 0.1519 0.0000 0.0000
-84.7893 42.7852 -36769.5526 70.0000 45.0000 3333.3333 2000.0000 0.1653 0.0000 0.0000
-84.7954 42.7971 -35355.3391 70.0000 45.0000 3333.3333 2000.0000 0.1798 0.0000 0.0000
-84.8016 42.8090 -33941.1255 70.0000 45.0000 3333.3333 2000.0000 0.1954 0.0000 0.0000
-84.8077 42.8210 -32526.9119 70.0000 45.0000 3333.3333 2000.0000 0.2120 0.0000 0.0000
-84.8138 42.8329 -31112.6984 70.0000 45.0000 3333.3333 2000.0000 0.2292 0.0000 0.0000
-84.8199 42.8448 -29698.4848 70.0000 45.0000 3333.3333 2000.0000 0.2468 0.0000 0.0000
-84.8260 42.8567 -28284.2712 70.0000 45.0000 3333.3333 2000.0000 0.2642 0.0000 0.0000
-84.8321 42.8686 -26870.0577 70.0000 45.0000 3333.3333 2000.0000 0.2807 0.0000 0.0000
-84.8382 42.8805 -25455.8441 70.0000 45.0000 3333.3333 2000.0000 0.2954 0.0000 0.0000
-84.8444 42.8924 -24041.6306 70.0000 45.0000 3333.3333 2000.0000 0.3076 0.0000 0.0000
-84.8505 42.9043 -22627.4170 70.0000 45.0000 3333.3333 2000.0000 0.3162 0.0000 0.0000
-84.8566 42.9162 -21213.2034 70.0000 45.0000 3333.3333 2000.0000 0.3207 0.0000 0.0000
-84.8628 42.9281 -19798.9899 70.0000 45.0000 3333.3333 2000.0000 0.3207 0.0000 0.0000
-84.8689 42.9400 -18384.7763 70.0000 45.0000 3333.3333 2000.0000 0.3162 0.0000 0.0000
-84.8750 42.9519 -16970.5627 70.0000 45.0000 3333.3333 2000.0000 0.3076 0.0000 0.0000
-84.8812 42.9638 -15556.3492 70.0000 45.0000 3333.3333 2000.0000 0.2954 0.0000 0.0000
-84.8873 42.9757 -14142.1356 70.0000 45.0000 3333.3333 2000.0000 0.2807 0.0000 0.0000
-84.8934 42.9876 -12727.9221 70.0000 45.0000 3333.3333 2000.0000 0.2642 0.0000 0.0000
-84.8996 42.9995 -11313.7085 70.0000 45.0000 3333.3333 2000.0000 0.2468 0.0000 0.0000
-84.9057 43.0114 -9899.4949 70.0000 45.0000 3333.3333 2000.0000 0.2292 0.0000 0.0000
-84.9119 43.0233 -8485.2814 70.0000 45.0000 3333.3333 2000.0000 0.2120 0.0000 0.0000
-84.9180 43.0352 -7071.0678 70.0000 45.0000 3333.3333 2000.0000 0.1954 0.0000 0.0000
-84.9242 43.0471 -5656.8542 70.0000 45.0000 3333.3333 2000.0000 0.1798 0.0000 0.0000
-84.9304 43.0590 -4242.6407 70.0000 45.0000 3333.3333 2000.0000 0.1653 0.0000 0.0000
-84.9365 43.0709 -2828.4271 70.0000 45.0000 3333.3333 2000.0000 0.1519 0.0000 0.0000
-84.9427 43.0828 -1414.2136 70.0000 45.0000 3333.3333 2000.0000 0.1396 0.0000 0.0000
-84.9488 43.0947 0.0000 70.0000 45.0000 3333.3333 2000.0000 0.1285 0.0000 0.0000
-84.7329 42.7601 -41012.1933 70.0000 45.0000 3333.3333 2000.0000 0.1320 0.0000 0.0000
-84.7390 42.7720 -39597.9797 70.0000 45.0000 3333.3333 2000.0000 0.1439 0.0000 0.0000
-84.7451 42.7839 -38183.7662 70.0000 45.0000 3333.3333 2000.0000 0.1569 0.0000 0.0000
-84.7512 42.7958 -36769.5526 70.0000 45.0000 3333.3333 2000.0000 0.1712 0.0000 0.0000
-84.7573 42.8077 -35355.3391 70.0000 45.0000 3333.3333 2000.0000 0.1869 0.0000 0.0000
-84.7634 42.8196 -33941.1255 70.0000 45.0000 3333.3333 2000.0000 0.2038 0.0000 0.0000
-84.7695 42.8316 -32526.9119 70.0000 45.0000 3333.3333 2000.0000 0.2219 0.0000 0.0000
-84.7756 42.8435 -31112.6984 70.0000 45.0000 3333.3333 2000.0000 0.2409 0.0000 0.0000
-84.7817 42.8554 -29698.4848 70.0000 45.0000 3333.3333 2000.0000 0.2604 0.0000 0.0000
-84.7879 42.8673 -28284.2712 70.0000 45.0000 3333.3333 2000.0000 0.2798 0.0000 0.0000
-84.7940 42.8792 -26870.0577 70.0000 45.0000 3333.3333 2000.0000 0.2984 0.0000 0.0000
-84.8001 42.8911 -25455.8441 70.0000 45.0000 3333.3333 2000.0000 0.3151 0.0000 0.0000
-84.8062 42.9030 -24041.6306 70.0000 45.0000 3333.3333 2000.0000 0.3289 0.0000 0.0000
-84.8123 42.9149 -22627.4170 70.0000 45.0000 3333.3333 2000.0000 0.3388 0.0000 0.0000
-84.8184 42.9268 -21213.2034 70.0000 45.0000 3333.3333 2000.0000 0.3440 0.0000 0.0000
-84.8246 42.9387 -19798.9899 70.0000 45.0000 3333.3333 2000.0000 0.3440 0.0000 0.0000
-84.8307 42.9506 -18384.7763 70.0000 45.0000 3333.3333 2000.0000 0.3388 0.0000 0.0000
-84.8368 42.9625 -16970.5627 70.0000 45.0000 3333.3333 2000.0000 0.3289 0.0000 0.0000
-84.8430 42.9744 -15556.3492 70.0000 45.0000 3333.3333 2000.0000 0.3151 0.0000 0.0000
-84.8491 42.9864 -14142.1356 70.0000 45.0000 3333.3333 2000.0000 0.2984 0.0000 0.0000
-84.8552 42.9983 -12727.9221 70.0000 45.0000 3333.3333 2000.0000 0.2798 0.0000 0.0000
-84.8614 43.0102 -11313.7085 70.0000 45.0000 3333.3333 2000.0000 0.2604 0.0000 0.0000
-84.8675 43.0221 -9899.4949 70.0000 45.0000 3333.3333 2000.0000 0.2409 0.0000 0.0000
-84.8736 43.0340 -8485.2814 70.0000 45.0000 3333.3333 2000.0000 0.2219 0.0000 0.0000
-84.8798 43.0459 -7071.0678 70.0000 45.0000 3333.3333 2000.0000 0.2038 0.0000 0.0000
-84.8859 43.0578 -5656.8542 70.0000 45.0000 3333.3333 2000.0000 0.1869 0.0000 0.0000
-84.8921 43.0697 -4242.6407 70.0000 45.0000 3333.3333 2000.0000 0.1712 0.0000 0.0000
-84.8982 43.0816 -2828.4271 70.0000 45.0000 3333.3333 2000.0000 0.1569 0.0000 0.0000
-84.9044 43.0935 -1414.2136 70.0000 45.0000 3333.3333 2000.0000 0.1439 0.0000 0.0000
-84.9106 43.1054 0.0000 70.0000 45.0000 3333.3333 2000.0000 0.1320 0.0000 0.0000
-84.6948 42.7707 -41012.1933 70.0000 45.0000 3333.3333 2000.0000 0.1356 0.0000 0.0000
-84.7009 42.7826 -39597.9797 70.0000 45.0000 3333.3333 2000.0000 0.1481 0.0000 0.0000
-84.7070 42.7945 -38183.7662 70.0000 45.0000 3333.3333 2000.0000 0.1620 0.0000 0.0000
-84.7131 42.8064 -36769.5526 70.0000 45.0000 3333.3333 2000.0000 0.1773 0.0000 0.0000
-84.7192 42.8183 -35355.3391 70.0000 45.0000 3333.3333 2000.0000 0.1941 0.0000 0.0000
-84.7253 42.8302 -33941.1255 70.0000 45.0000 3333.3333 2000.0000 0.2125 0.0000 0.0000
-84.7314 42.8421 -32526.9119 70.0000 45.0000 3333.3333 2000.0000 0.2322 0.0000 0.0000
-84.7375 42.8540 -31112.6984 70.0000 45.0000 3333.3333 2000.0000 0.2531 0.0000 0.0000
-84.7436 42.8660 -29698.4848 70.0000 45.0000 3333.3333 2000.0000 0.2747 0.0000 0.0000
-84.7497 42.8779 -28284.2712 70.0000 45.0000 3333.3333 2000.0000 0.2964 0.0000 0.0000
-84.7558 42.8898 -26870.0577 70.0000 45.0000 3333.3333 2000.0000 0.3173 0.0000 0.0000
-84.7619 42.9017 -25455.8441 70.0000 45.0000 3333.3333 2000.0000 0.3363 0.0000 0.0000
-84.7680 42.9136 -24041.6306 70.0000 45.0000 3333.3333 2000.0000 0.3521 0.0000 0.0000
-84.7741 42.9255 -22627.4170 70.0000 45.0000 3333.3333 2000.0000 0.3635 0.0000 0.0000
-84.7802 42.9374 -21213.2034 70.0000 45.0000 3333.3333 2000.0000 0.3694 0.0000 0.0000
-84.7864 42.9493 -19798.9899 70.0000 45.0000 3333.3333 2000.0000 0.3694 0.0000 0.0000
-84.7925 42.9612 -18384.7763 70.0000 45.0000 3333.3333 2000.0000 0.3635 0.0000 0.0000
-84.7986 42.9731 -16970.5627 70.0000 45.0000 3333.3333 2000.0000 0.3521 0.0000 0.0000
-84.8047 42.9851 -15556.3492 70.0000 45.0000 3333.3333 2000.0000 0.3363 0.0000 0.0000
-84.8109 42.9970 -14142.1356 70.0000 45.0000 3333.3333 2000.0000 0.3173 0.0000 0.0000
-84.8170 43.0089 -12727.9221 70.0000 45.0000 3333.3333 2000.0000 0.2964 0.0000 0.0000
-84.8231 43.0208 -11313.7085 70.0000 45.0000 3333.3333 2000.0000 0.2747 0.0000 0.0000
-84.8293 43.0327 -9899.4949 70.0000 45.0000 3333.3333 2000.0000 0.2531 0.0000 0.0000
-84.8354 43.0446 -8485.2814 70.0000 45.0000 3333.3333 2000.0000 0.2322 0.0000 0.0000
-84.8415 43.0565 -7071.0678 70.0000 45.0000 3333.3333 2000.0000 0.2125 0.0000 0.0000
-84.8477 43.0684 -5656.8542 70.0000 45.0000 3333.3333 2000.0000 0.1941 0.0000 0.0000
-84.8538 43.0803 -4242.6407 70.0000 45.0000 3333.3333 2000.0000 0.1773 0.0000 0.0000
-84.8600 43.0922 -2828.4271 70.0000 45.0000 3333.3333 2000.0000 0.1620 0.0000 0.0000
-84.8661 43.1041 -1414.2136 70.0000 45.0000 3333.3333 2000.0000 0.1481 0.0000 0.0000
-84.8723 43.1160 0.0000 70.0000 45.0000 3333.3333 2000.0000 0.1356 0.0000 0.0000
-84.6567 42.7812 -41012.1933 70.0000 45.0000 3333.3333 2000.0000 0.1392 0.0000 0.0000
-84.6628 42.7931 -39597.9797 70.0000 45.0000 3333.3333 2000.0000 0.1524 0.0000 0.0000
-84.6689 42.8050 -38183.7662 70.0000 45.0000 3333.3333 2000.0000 0.1671 0.0000 0.0000
-84.6750 42.8170 -36769.5526 70.0000 45.0000 3333.3333 2000.0000 0.1834 0.0000 0.0000
-84.6810 42.8289 -35355.3391 70.0000 45.0000 3333.3333 2000.0000 0.2015 0.0000 0.0000
-84.6871 42.8408 -33941.1255 70.0000 45.0000 3333.3333 2000.0000 0.2213 0.0000 0.0000
-84.6932 42.8527 -32526.9119 70.0000 45.0000 3333.3333 2000.0000 0.2428 0.0000 0.0000
-84.6993 42.8646 -31112.6984 70.0000 45.0000 3333.3333 2000.0000 0.2658 0.0000 0.0000
-84.7054 42.8765 -29698.4848 70.0000 45.0000 3333.3333 2000.0000 0.2897 0.0000 0.0000
-84.7115 42.8884 -28284.2712 70.0000 45.0000 3333.3333 2000.0000 0.3140 0.0000 0.0000
-84.7176 42.9004 -26870.0577 70.0000 45.0000 3333.3333 2000.0000 0.3376 0.0000 0.0000
-84.7237 42.9123 -25455.8441 70.0000 45.0000 3333.3333 2000.0000 0.3591 0.0000 0.0000
-84.7298 42.9242 -24041.6306 70.0000 45.0000 3333.3333 2000.0000 0.3772 0.0000 0.0000
-84.7359 42.9361 -22627.4170 70.0000 45.0000 3333.3333 2000.0000 0.3902 0.0000 0.0000
-84.7420 42.9480 -21213.2034 70.0000 45.0000 3333.3333 2000.0000 0.3971 0.0000 0.0000
-84.7481 42.9599 -19798.9899 70.0000 45.0000 3333.3333 2000.0000 0.3971 0.0000 0.0000
-84.7543 42.9718 -18384.7763 70.0000 45.0000 3333.3333 2000.0000 0.3902 0.0000 0.0000
-84.7604 42.9837 -16970.5627 70.0000 45.0000 3333.3333 2000.0000 0.3772 0.0000 0.0000
-84.7665 42.9957 -15556.3492 70.0000 45.0000 3333.3333 2000.0000 0.3591 0.0000 0.0000
-84.7726 43.0076 -14142.1356 70.0000 45.0000 3333.3333 2000.0000 0.3376 0.0000 0.0000
-84.7787 43.0195 -12727.9221 70.0000 45.0000 3333.3333 2000.0000 0.3140 0.0000 0.0000
-84.7849 43.0314 -11313.7085 70.0000 45.0000 3333.3333 2000.0000 0.2897 0.0000 0.0000
-84.7910 43.0433 -9899.4949 70.0000 45.0000 3333.3333 2000.0000 0.2658 0.0000 0.0000
-84.7971 43.0552 -8485.2814 70.0000 45.0000 3333.3333 2000.0000 0.2428 0.0000 0.0000
-84.8033 43.0671 -7071.0678 70.0000 45.0000 3333.3333 2000.0000 0.2213 0.0000 0.0000
-84.8094 43.0790 -5656.8542 70.0000 45.0000 3333.3333 2000.0000 0.2015 0.0000 0.0000
-84.8155 43.0909 -4242.6407 70.0000 45.0000 3333.3333 2000.0000 0.1834 0.0000 0.0000
-84.8217 43.1028 -2828.4271 70.0000 45.0000 3333.3333 2000.0000 0.1671 0.0000 0.0000
-84.8278 43.1147 -1414.2136 70.0000 45.0000 3333.3333 2000.0000 0.1524 0.0000 0.0000
-84.8340 43.1266 0.0000 70.0000 45.0000 3333.3333 2000.0000 0.1392 0.0000 0.0000
-84.6186 42.7918 -41012.1933 70.0000 45.0000 3333.3333 2000.0000 0.1427 0.0000 0.0000
-84.6246 42.8037 -39597.9797 70.0000 45.0000 3333.3333 2000.0000 0.1566 0.0000 0.0000
-84.6307 42.8156 -38183.7662 70.0000 45.0000 3333.3333 2000.0000 0.1722 0.0000 0.0000
-84.6368 42.8275 -36769.5526 70.0000 45.0000 3333.3333 2000.0000 0.1896 0.0000 0.0000
-84.6429 42.8394 -35355.3391 70.0000 45.0000 3333.3333 2000.0000 0.2090 0.0000 0.0000
-84.6490 42.8513 -33941.1255 70.0000 45.0000 3333.3333 2000.0000 0.2304 0.0000 0.0000
-84.6550 42.8633 -32526.9119 70.0000 45.0000 3333.3333 2000.0000 0.2538 0.0000 0.0000
-84.6611 42.8752 -31112.6984 70.0000 45.0000 3333.3333 2000.0000 0.2790 0.0000 0.0000
-84.6672 42.8871 -29698.4848 70.0000 45.0000 3333.3333 2000.0000 0.3055 0.0000 0.0000
-84.6733 42.8990 -28284.2712 70.0000 45.0000 3333.3333 2000.0000 0.3326 0.0000 0.0000
-84.6794 42.9109 -26870.0577 70.0000 45.0000 3333.3333 2000.0000 0.3591 0.0000 0.0000
-84.6855 42.9228 -25455.8441 70.0000 45.0000 3333.3333 2000.0000 0.3836 0.0000 0.0000
-84.6916 42.9348 -24041.6306 70.0000 45.0000 3333.3333 2000.0000 0.4043 0.0000 0.0000
-84.6977 42.9467 -22627.4170 70.0000 45.0000 3333.3333 2000.0000 0.4193 0.0000 0.0000
-84.7038 42.9586 -21213.2034 70.0000 45.0000 3333.3333 2000.0000 0.4273 0.0000 0.0000
-84.7099 42.9705 -19798.9899 70.0000 45.0000 3333.3333 2000.0000 0.4273 0.0000 0.0000
-84.7160 42.9824 -18384.7763 70.0000 45.0000 3333.3333 2000.0000 0.4193 0.0000 0.0000
-84.7221 42.9943 -16970.5627 70.0000 45.0000 3333.3333 2000.0000 0.4043 0.0000 0.0000
-84.7282 43.0062 -15556.3492 70.0000 45.0000 3333.3333 2000.0000 0.3836 0.0000 0.0000
-84.7344 43.0181 -14142.1356 70.0000 45.0000 3333.3333 2000.0000 0.3591 0.0000 0.0000
-84.7405 43.0301 -12727.9221 70.0000 45.0000 3333.3333 2000.0000 0.3326 0.0000 0.0000
-84.7466 43.0420 -11313.7085 70.0000 45.0000 3333.3333 2000.0000 0.3055 0.0000 0.0000
-84.7527 43.0539 -9899.4949 70.0000 45.0000 3333.3333 2000.0000 0.2790 0.0000 0.0000
-84.7588 43.0658 -8485.2814 70.0000 45.0000 3333.3333 2000.0000 0.2538 0.0000 0.0000
-84.7650 43.0777 -7071.0678 70.0000 45.0000 3333.3333 2000.0000 0.2304 0.0000 0.0000
-84.7711 43.0896 -5656.8542 70.0000 45.0000 3333.3333 2000.0000 0.2090 0.0000 0.0000
-84.7772 43.1015 -4242.6407 70.0000 45.0000 3333.3333 2000.0000 0.1896 0.0000 0.0000
-84.7834 43.1134 -2828.4271 70.0000 45.0000 3333.3333 2000.0000 0.1722 0.0000 0.0000
-84.7895 43.1253 -1414.2136 70.0000 45.0000 3333.3333 2000.0000 0.1566 0.0000 0.0000
-84.7956 43.1372 0.0000 70.0000 45.0000 3333.3333 2000.0000 0.1427 0.0000 0.0000
-84.5804 42.8023 -41012.1933 70.0000 45.0000 3333.3333 2000.0000 0.1462 0.0000 0.0000
-84.5865 42.8142 -39597.9797 70.0000 45.0000 3333.3333 2000.0000 0.1608 0.0000 0.0000
-84.5926 42.8261 -38183.7662 70.0000 45.0000 3333.3333 2000.0000 0.1773 0.0000 0.0000
-84.5986 42.8381 -36769.5526 70.0000 45.0000 3333.3333 2000.0000 0.1958 0.0000 0.0000
-84.6047 42.8500 -35355.3391 70.0000 45.0000 3333.3333 2000.0000 0.2165 0.0000 0.0000
-84.6108 42.8619 -33941.1255 70.0000 45.0000 3333.3333 2000.0000 0.2396 0.0000 0.0000
-84.6169 42.8738 -32526.9119 70.0000 45.0000 3333.3333 2000.0000 0.2650 0.0000 0.0000
-84.6229 42.8857 -31112.6984 70.0000 45.0000 3333.3333 2000.0000 0.2926 0.0000 0.0000
-84.6290 42.8976 -29698.4848 70.0000 45.0000 3333.3333 2000.0000 0.3219 0.0000 0.0000
-84.6351 42.9096 -28284.2712 70.0000 45.0000 3333.3333 2000.0000 0.3521 0.0000 0.0000
-84.6412 42.9215 -26870.0577 70.0000 45.0000 3333.3333 2000.0000 0.3820 0.0000 0.0000
-84.6473 42.9334 -25455.8441 70.0000 45.0000 3333.3333 2000.0000 0.4098 0.0000 0.0000
-84.6534 42.9453 -24041.6306 70.0000 45.0000 3333.3333 2000.0000 0.4335 0.0000 0.0000
-84.6595 42.9572 -22627.4170 70.0000 45.0000 3333.3333 2000.0000 0.4508 0.0000 0.0000
-84.6656 42.9691 -21213.2034 70.0000 45.0000 3333.3333 2000.0000 0.4601 0.0000 0.0000
-84.6717 42.9811 -19798.9899 70.0000 45.0000 3333.3333 2000.0000 0.4601 0.0000 0.0000
-84.6778 42.9930 -18384.7763 70.0000 45.0000 3333.3333 2000.0000 0.4508 0.0000 0.0000
-84.6839 43.0049 -16970.5627 70.0000 45.0000 3333.3333 2000.0000 0.4335 0.0000 0.0000
-84.6900 43.0168 -15556.3492 70.0000 45.0000 3333.3333 2000.0000 0.4098 0.0000 0.0000
-84.6961 43.0287 -14142.1356 70.0000 45.0000 3333.3333 2000.0000 0.3820 0.0000 0.0000
-84.7022 43.0406 -12727.9221 70.0000 45.0000 3333.3333 2000.0000 0.3521 0.0000 0.0000
-84.7083 43.0525 -11313.7085 70.0000 45.0000 3333.3333 2000.0000 0.3219 0.0000 0.0000
-84.7144 43.0645 -9899.4949 70.0000 45.0000 3333.3333 2000.0000 0.2926 0.0000 0.0000
-84.7206 43.0764 -8485.2814 70.0000 45.0000 3333.3333 2000.0000 0.2650 0.0000 0.0000
-84.7267 43.0883 -7071.0678 70.0000 45.0000 3333.3333 2000.0000 0.2396 0.0000 0.0000
-84.7328 43.1002 -5656.8542 70.0000 45.0000 3333.3333 2000.0000 0.2165 0.0000 0.0000
-84.7389 43.1121 -4242.6407 70.0000 45.0000 3333.3333 2000.0000 0.1958 0.0000 0.0000
-84.7451 43.1240 -2828.4271 70.0000 45.0000 3333.3333 2000.0000 0.1773 0.0000 0.0000
-84.7512 43.1359 -1414.2136 70.0000 45.0000 3333.3333 2000.0000 0.1608 0.0000 0.0000
-84.7573 43.1478 0.0000 70.0000 45.0000 3333.3333 2000.0000 0.1462 0.0000 0.0000
-84.5423 42.8128 -41012.1933 70.0000 45.0000 3333.3333 2000.0000 0.1496 0.0000 0.0000
-84.5483 42.8247 -39597.9797 70.0000 45.0000 3333.3333 2000.0000 0.1649 0.0000 0.0000
-84.5544 42.8367 -38183.7662 70.0000 45.0000 3333.3333 2000.0000 0.1823 0.0000 0.0000
-84.5604 42.8486 -36769.5526 70.0000 45.0000 3333.3333 2000.0000 0.2020 0.0000 0.0000
-84.5665 42.8605 -35355.3391 70.0000 45.0000 3333.3333 2000.0000 0.2241 0.0000 0.0000
-84.5726 42.8724 -33941.1255 70.0000 45.0000 3333.3333 2000.0000 0.2489 0.0000 0.0000
-84.5787 42.8843 -32526.9119 70.0000 45.0000 3333.3333 2000.0000 0.2764 0.0000 0.0000
-84.5847 42.8963 -31112.6984 70.0000 45.0000 3333.3333 2000.0000 0.3065 0.0000 0.0000
-84.5908 42.9082 -29698.4848 70.0000 45.0000 3333.3333 2000.0000 0.3388 0.0000 0.0000
-84.5969 42.9201 -28284.2712 70.0000 45.0000 3333.3333 2000.0000 0.3725 0.0000 0.0000
-84.6030 42.9320 -26870.0577 70.0000 45.0000 3333.3333 2000.0000 0.4061 0.0000 0.0000
-84.6091 42.9439 -25455.8441 70.0000 45.0000 3333.3333 2000.0000 0.4377 0.0000 0.0000
-84.6151 42.9559 -24041.6306 70.0000 45.0000 3333.3333 2000.0000 0.4648 0.0000 0.0000
-84.6212 42.9678 -22627.4170 70.0000 45.0000 3333.3333 2000.0000 0.4848 0.0000 0.0000
-84.6273 42.9797 -21213.2034 70.0000 45.0000 3333.3333 2000.0000 0.4955 0.0000 0.0000
-84.6334 42.9916 -19798.9899 70.0000 45.0000 3333.3333 2000.0000 0.4955 0.0000 0.0000
-84.6395 43.0035 -18384.7763 70.0000 45.0000 3333.3333 2000.0000 0.4848 0.0000 0.0000
-84.6456 43.0154 -16970.5627 70.0000 45.0000 3333.3333 2000.0000 0.4648 0.0000 0.0000
-84.6517 43.0274 -15556.3492 70.0000 45.0000 3333.3333 2000.0000 0.4377 0.0000 0.0000
-84.6578 43.0393 -14142.1356 70.0000 45.0000 3333.3333 2000.0000 0.4061 0.0000 0.0000
-84.6639 43.0512 -12727.9221 70.0000 45.0000 3333.3333 2000.0000 0.3725 0.0000 0.0000
-84.6700 43.0631 -11313.7085 70.0000 45.0000 3333.3333 2000.0000 0.3388 0.0000 0.0000
-84.6761 43.0750 -9899.4949 70.0000 45.0000 3333.3333 2000.0000 0.3065 0.0000 0.0000
-84.6822 43.0869 -8485.2814 70.0000 45.0000 3333.3333 2000.0000 0.2764 0.0000 0.0000
-84.6884 43.0989 -7071.0678 70.0000 45.0000 3333.3333 2000.0000 0.2489 0.0000 0.0000
